"year","zone","indicator","measure","value"
"2012","S01002193","Number Of All Fires","Count",2
"2011","S01002193","Number Of All Fires","Count",1
"2010","S01002193","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002193","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002193","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002193","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002193","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002193","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002193","Accidental Dwelling Fires Per 100,000 Population","Ratio","108.6"
"2012","S01002193","Accidental Dwelling Fires Per 100,000 Population","Ratio","107.4"
"2010","S01002194","Number Of All Fires","Count",6
"2009","S01002194","Number Of All Fires","Count",14
"2012","S01002194","Number Of All Fires","Count",6
"2011","S01002194","Number Of All Fires","Count",4
"2010","S01002194","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","634.5"
"2011","S01002194","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","487.8"
"2009","S01002194","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1639.3"
"2012","S01002194","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","378.3"
"2009","S01002194","Accidental Dwelling Fires Per 100,000 Population","Ratio","126.1"
"2010","S01002194","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002194","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002194","Accidental Dwelling Fires Per 100,000 Population","Ratio","126.1"
"2010","S01002195","Number Of All Fires","Count",5
"2009","S01002195","Number Of All Fires","Count",3
"2012","S01002195","Number Of All Fires","Count",3
"2011","S01002195","Number Of All Fires","Count",4
"2010","S01002195","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","172.3"
"2011","S01002195","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","90.1"
"2009","S01002195","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002195","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002195","Accidental Dwelling Fires Per 100,000 Population","Ratio","182.5"
"2010","S01002195","Accidental Dwelling Fires Per 100,000 Population","Ratio","258.4"
"2011","S01002195","Accidental Dwelling Fires Per 100,000 Population","Ratio","90.1"
"2012","S01002195","Accidental Dwelling Fires Per 100,000 Population","Ratio",86
"2010","S01002196","Number Of All Fires","Count",5
"2009","S01002196","Number Of All Fires","Count",1
"2012","S01002196","Number Of All Fires","Count",6
"2011","S01002196","Number Of All Fires","Count",6
"2010","S01002196","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","759.9"
"2011","S01002196","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","943.4"
"2009","S01002196","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","150.2"
"2012","S01002196","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","969.3"
"2009","S01002196","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002196","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002196","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002196","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002197","Number Of All Fires","Count",4
"2009","S01002197","Number Of All Fires","Count",12
"2012","S01002197","Number Of All Fires","Count",6
"2011","S01002197","Number Of All Fires","Count",6
"2010","S01002197","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","589.1"
"2011","S01002197","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","434.2"
"2009","S01002197","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1663.9"
"2012","S01002197","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","251.6"
"2009","S01002197","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002197","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002197","Accidental Dwelling Fires Per 100,000 Population","Ratio","289.4"
"2012","S01002197","Accidental Dwelling Fires Per 100,000 Population","Ratio","251.6"
"2010","S01002198","Number Of All Fires","Count",2
"2009","S01002198","Number Of All Fires","Count",4
"2012","S01002198","Number Of All Fires","Count",1
"2011","S01002198","Number Of All Fires","Count",4
"2010","S01002198","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","106.8"
"2011","S01002198","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","127.7"
"2009","S01002198","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","108.7"
"2012","S01002198","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002198","Accidental Dwelling Fires Per 100,000 Population","Ratio","326.1"
"2010","S01002198","Accidental Dwelling Fires Per 100,000 Population","Ratio","106.8"
"2011","S01002198","Accidental Dwelling Fires Per 100,000 Population","Ratio","127.7"
"2012","S01002198","Accidental Dwelling Fires Per 100,000 Population","Ratio","123.2"
"2010","S01002199","Number Of All Fires","Count",0
"2009","S01002199","Number Of All Fires","Count",9
"2012","S01002199","Number Of All Fires","Count",6
"2011","S01002199","Number Of All Fires","Count",1
"2010","S01002199","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002199","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",120
"2009","S01002199","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","118.8"
"2012","S01002199","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","360.1"
"2009","S01002199","Accidental Dwelling Fires Per 100,000 Population","Ratio","475.1"
"2010","S01002199","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002199","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002199","Accidental Dwelling Fires Per 100,000 Population","Ratio",120
"2010","S01002200","Number Of All Fires","Count",0
"2009","S01002200","Number Of All Fires","Count",1
"2012","S01002200","Number Of All Fires","Count",1
"2011","S01002200","Number Of All Fires","Count",1
"2010","S01002200","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002200","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","90.2"
"2009","S01002200","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002200","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002200","Accidental Dwelling Fires Per 100,000 Population","Ratio","95.6"
"2010","S01002200","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002200","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002200","Accidental Dwelling Fires Per 100,000 Population","Ratio","86.2"
"2010","S01002201","Number Of All Fires","Count",4
"2009","S01002201","Number Of All Fires","Count",5
"2012","S01002201","Number Of All Fires","Count",6
"2011","S01002201","Number Of All Fires","Count",7
"2010","S01002201","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002201","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","374.2"
"2009","S01002201","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","202.2"
"2012","S01002201","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","272.5"
"2009","S01002201","Accidental Dwelling Fires Per 100,000 Population","Ratio","202.2"
"2010","S01002201","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002201","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002201","Accidental Dwelling Fires Per 100,000 Population","Ratio","90.8"
"2010","S01002202","Number Of All Fires","Count",6
"2009","S01002202","Number Of All Fires","Count",4
"2012","S01002202","Number Of All Fires","Count",6
"2011","S01002202","Number Of All Fires","Count",17
"2010","S01002202","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","326.4"
"2011","S01002202","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1547.6"
"2009","S01002202","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","226.5"
"2012","S01002202","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002202","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002202","Accidental Dwelling Fires Per 100,000 Population","Ratio","108.8"
"2011","S01002202","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002202","Accidental Dwelling Fires Per 100,000 Population","Ratio",117
"2010","S01002203","Number Of All Fires","Count",2
"2009","S01002203","Number Of All Fires","Count",1
"2012","S01002203","Number Of All Fires","Count",6
"2011","S01002203","Number Of All Fires","Count",3
"2010","S01002203","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","172.4"
"2011","S01002203","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",625
"2009","S01002203","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002203","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002203","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002203","Accidental Dwelling Fires Per 100,000 Population","Ratio","172.4"
"2011","S01002203","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002203","Accidental Dwelling Fires Per 100,000 Population","Ratio","761.9"
"2010","S01002204","Number Of All Fires","Count",4
"2009","S01002204","Number Of All Fires","Count",6
"2012","S01002204","Number Of All Fires","Count",5
"2011","S01002204","Number Of All Fires","Count",2
"2010","S01002204","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","152.4"
"2011","S01002204","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","141.8"
"2009","S01002204","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",438
"2012","S01002204","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","409.3"
"2009","S01002204","Accidental Dwelling Fires Per 100,000 Population","Ratio",438
"2010","S01002204","Accidental Dwelling Fires Per 100,000 Population","Ratio","304.9"
"2011","S01002204","Accidental Dwelling Fires Per 100,000 Population","Ratio","141.8"
"2012","S01002204","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002205","Number Of All Fires","Count",2
"2009","S01002205","Number Of All Fires","Count",2
"2012","S01002205","Number Of All Fires","Count",1
"2011","S01002205","Number Of All Fires","Count",2
"2010","S01002205","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","254.8"
"2011","S01002205","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002205","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","130.5"
"2012","S01002205","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002205","Accidental Dwelling Fires Per 100,000 Population","Ratio","130.5"
"2010","S01002205","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002205","Accidental Dwelling Fires Per 100,000 Population","Ratio","137.2"
"2012","S01002205","Accidental Dwelling Fires Per 100,000 Population","Ratio","134.8"
"2010","S01002206","Number Of All Fires","Count",4
"2009","S01002206","Number Of All Fires","Count",3
"2012","S01002206","Number Of All Fires","Count",10
"2011","S01002206","Number Of All Fires","Count",6
"2010","S01002206","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","212.1"
"2011","S01002206","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","387.2"
"2009","S01002206","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","232.8"
"2012","S01002206","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","383.9"
"2009","S01002206","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002206","Accidental Dwelling Fires Per 100,000 Population","Ratio",106
"2011","S01002206","Accidental Dwelling Fires Per 100,000 Population","Ratio","96.8"
"2012","S01002206","Accidental Dwelling Fires Per 100,000 Population","Ratio","287.9"
"2010","S01002207","Number Of All Fires","Count",1
"2009","S01002207","Number Of All Fires","Count",2
"2012","S01002207","Number Of All Fires","Count",1
"2011","S01002207","Number Of All Fires","Count",3
"2010","S01002207","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","109.1"
"2011","S01002207","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","246.9"
"2009","S01002207","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","218.6"
"2012","S01002207","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002207","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002207","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002207","Accidental Dwelling Fires Per 100,000 Population","Ratio","123.5"
"2012","S01002207","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002208","Number Of All Fires","Count",3
"2009","S01002208","Number Of All Fires","Count",4
"2012","S01002208","Number Of All Fires","Count",2
"2011","S01002208","Number Of All Fires","Count",1
"2010","S01002208","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002208","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002208","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","422.5"
"2012","S01002208","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002208","Accidental Dwelling Fires Per 100,000 Population","Ratio","140.8"
"2010","S01002208","Accidental Dwelling Fires Per 100,000 Population","Ratio","396.8"
"2011","S01002208","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002208","Accidental Dwelling Fires Per 100,000 Population","Ratio",304
"2010","S01002209","Number Of All Fires","Count",4
"2009","S01002209","Number Of All Fires","Count",3
"2012","S01002209","Number Of All Fires","Count",0
"2011","S01002209","Number Of All Fires","Count",6
"2010","S01002209","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002209","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","320.9"
"2009","S01002209","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","97.3"
"2012","S01002209","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002209","Accidental Dwelling Fires Per 100,000 Population","Ratio","194.6"
"2010","S01002209","Accidental Dwelling Fires Per 100,000 Population","Ratio","284.4"
"2011","S01002209","Accidental Dwelling Fires Per 100,000 Population","Ratio","320.9"
"2012","S01002209","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002210","Number Of All Fires","Count",4
"2009","S01002210","Number Of All Fires","Count",0
"2012","S01002210","Number Of All Fires","Count",0
"2011","S01002210","Number Of All Fires","Count",1
"2010","S01002210","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","172.1"
"2011","S01002210","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","179.2"
"2009","S01002210","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002210","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002210","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002210","Accidental Dwelling Fires Per 100,000 Population","Ratio","344.2"
"2011","S01002210","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002210","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002211","Number Of All Fires","Count",8
"2009","S01002211","Number Of All Fires","Count",14
"2012","S01002211","Number Of All Fires","Count",6
"2011","S01002211","Number Of All Fires","Count",7
"2010","S01002211","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","798.7"
"2011","S01002211","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002211","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1073.6"
"2012","S01002211","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","465.8"
"2009","S01002211","Accidental Dwelling Fires Per 100,000 Population","Ratio","613.5"
"2010","S01002211","Accidental Dwelling Fires Per 100,000 Population","Ratio","479.2"
"2011","S01002211","Accidental Dwelling Fires Per 100,000 Population","Ratio","1093.8"
"2012","S01002211","Accidental Dwelling Fires Per 100,000 Population","Ratio","465.8"
"2010","S01002212","Number Of All Fires","Count",6
"2009","S01002212","Number Of All Fires","Count",5
"2012","S01002212","Number Of All Fires","Count",9
"2011","S01002212","Number Of All Fires","Count",6
"2010","S01002212","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002212","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","86.7"
"2009","S01002212","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","191.6"
"2012","S01002212","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","330.3"
"2009","S01002212","Accidental Dwelling Fires Per 100,000 Population","Ratio","287.4"
"2010","S01002212","Accidental Dwelling Fires Per 100,000 Population","Ratio","373.8"
"2011","S01002212","Accidental Dwelling Fires Per 100,000 Population","Ratio","260.2"
"2012","S01002212","Accidental Dwelling Fires Per 100,000 Population","Ratio","412.9"
"2010","S01002213","Number Of All Fires","Count",5
"2009","S01002213","Number Of All Fires","Count",12
"2012","S01002213","Number Of All Fires","Count",3
"2011","S01002213","Number Of All Fires","Count",5
"2010","S01002213","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","501.9"
"2011","S01002213","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","469.5"
"2009","S01002213","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",1476
"2012","S01002213","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","195.7"
"2009","S01002213","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002213","Accidental Dwelling Fires Per 100,000 Population","Ratio","125.5"
"2011","S01002213","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002213","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002214","Number Of All Fires","Count",5
"2009","S01002214","Number Of All Fires","Count",3
"2012","S01002214","Number Of All Fires","Count",6
"2011","S01002214","Number Of All Fires","Count",3
"2010","S01002214","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","221.7"
"2011","S01002214","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002214","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002214","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","130.2"
"2009","S01002214","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002214","Accidental Dwelling Fires Per 100,000 Population","Ratio","110.9"
"2011","S01002214","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002214","Accidental Dwelling Fires Per 100,000 Population","Ratio","130.2"
"2010","S01002215","Number Of All Fires","Count",29
"2009","S01002215","Number Of All Fires","Count",31
"2012","S01002215","Number Of All Fires","Count",12
"2011","S01002215","Number Of All Fires","Count",16
"2010","S01002215","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2268.6"
"2011","S01002215","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1322.8"
"2009","S01002215","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2915.5"
"2012","S01002215","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","789.5"
"2009","S01002215","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002215","Accidental Dwelling Fires Per 100,000 Population","Ratio","181.5"
"2011","S01002215","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002215","Accidental Dwelling Fires Per 100,000 Population","Ratio","175.4"
"2010","S01002216","Number Of All Fires","Count",11
"2009","S01002216","Number Of All Fires","Count",14
"2012","S01002216","Number Of All Fires","Count",6
"2011","S01002216","Number Of All Fires","Count",5
"2010","S01002216","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","267.2"
"2011","S01002216","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","175.4"
"2009","S01002216","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","567.4"
"2012","S01002216","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","56.1"
"2009","S01002216","Accidental Dwelling Fires Per 100,000 Population","Ratio","283.7"
"2010","S01002216","Accidental Dwelling Fires Per 100,000 Population","Ratio",334
"2011","S01002216","Accidental Dwelling Fires Per 100,000 Population","Ratio","58.5"
"2012","S01002216","Accidental Dwelling Fires Per 100,000 Population","Ratio","224.3"
"2010","S01002217","Number Of All Fires","Count",9
"2009","S01002217","Number Of All Fires","Count",6
"2012","S01002217","Number Of All Fires","Count",13
"2011","S01002217","Number Of All Fires","Count",5
"2010","S01002217","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","397.9"
"2011","S01002217","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","313.5"
"2009","S01002217","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","283.1"
"2012","S01002217","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","307.7"
"2009","S01002217","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002217","Accidental Dwelling Fires Per 100,000 Population","Ratio","132.6"
"2011","S01002217","Accidental Dwelling Fires Per 100,000 Population","Ratio","78.4"
"2012","S01002217","Accidental Dwelling Fires Per 100,000 Population","Ratio","461.5"
"2010","S01002218","Number Of All Fires","Count",1
"2009","S01002218","Number Of All Fires","Count",1
"2012","S01002218","Number Of All Fires","Count",2
"2011","S01002218","Number Of All Fires","Count",1
"2010","S01002218","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002218","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002218","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","157.5"
"2012","S01002218","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","174.5"
"2009","S01002218","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002218","Accidental Dwelling Fires Per 100,000 Population","Ratio","150.2"
"2011","S01002218","Accidental Dwelling Fires Per 100,000 Population","Ratio","176.7"
"2012","S01002218","Accidental Dwelling Fires Per 100,000 Population","Ratio","174.5"
"2010","S01002219","Number Of All Fires","Count",1
"2009","S01002219","Number Of All Fires","Count",1
"2012","S01002219","Number Of All Fires","Count",0
"2011","S01002219","Number Of All Fires","Count",0
"2010","S01002219","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","138.9"
"2011","S01002219","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002219","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002219","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002219","Accidental Dwelling Fires Per 100,000 Population","Ratio",141
"2010","S01002219","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002219","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002219","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002220","Number Of All Fires","Count",2
"2009","S01002220","Number Of All Fires","Count",2
"2012","S01002220","Number Of All Fires","Count",2
"2011","S01002220","Number Of All Fires","Count",2
"2010","S01002220","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002220","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","131.2"
"2009","S01002220","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002220","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002220","Accidental Dwelling Fires Per 100,000 Population","Ratio","135.3"
"2010","S01002220","Accidental Dwelling Fires Per 100,000 Population","Ratio","137.2"
"2011","S01002220","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002220","Accidental Dwelling Fires Per 100,000 Population","Ratio","127.7"
"2010","S01002221","Number Of All Fires","Count",2
"2009","S01002221","Number Of All Fires","Count",4
"2012","S01002221","Number Of All Fires","Count",4
"2011","S01002221","Number Of All Fires","Count",5
"2010","S01002221","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",99
"2011","S01002221","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","208.3"
"2009","S01002221","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","313.2"
"2012","S01002221","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","102.1"
"2009","S01002221","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002221","Accidental Dwelling Fires Per 100,000 Population","Ratio",99
"2011","S01002221","Accidental Dwelling Fires Per 100,000 Population","Ratio","312.5"
"2012","S01002221","Accidental Dwelling Fires Per 100,000 Population","Ratio","306.4"
"2010","S01002222","Number Of All Fires","Count",3
"2009","S01002222","Number Of All Fires","Count",1
"2012","S01002222","Number Of All Fires","Count",4
"2011","S01002222","Number Of All Fires","Count",1
"2010","S01002222","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","229.6"
"2011","S01002222","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002222","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","118.9"
"2012","S01002222","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002222","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002222","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002222","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002222","Accidental Dwelling Fires Per 100,000 Population","Ratio","228.6"
"2010","S01002223","Number Of All Fires","Count",9
"2009","S01002223","Number Of All Fires","Count",5
"2012","S01002223","Number Of All Fires","Count",5
"2011","S01002223","Number Of All Fires","Count",7
"2010","S01002223","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",317
"2011","S01002223","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","278.6"
"2009","S01002223","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002223","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002223","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002223","Accidental Dwelling Fires Per 100,000 Population","Ratio","158.5"
"2011","S01002223","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002223","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002224","Number Of All Fires","Count",1
"2009","S01002224","Number Of All Fires","Count",0
"2012","S01002224","Number Of All Fires","Count",3
"2011","S01002224","Number Of All Fires","Count",2
"2010","S01002224","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002224","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
